split,class,class_id,source,image,label,x1,y1,x2,y2,width,height,area_ratio,label_method
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000058.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000058.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000058.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000122.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000122.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000122.txt,71,38,186,152,250,250,0.21344,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000069.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000069.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000069.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000115.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000115.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000115.txt,123,76,170,95,250,250,0.01536,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000154.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000154.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000154.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000077.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000077.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000077.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000072.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000072.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000072.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000118.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000118.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000118.txt,114,56,205,145,250,250,0.13248,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000196.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000196.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000196.txt,144,98,155,106,250,250,0.001728,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000233.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000233.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000233.txt,101,0,249,214,250,250,0.51256,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000044.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000044.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000044.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000205.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000205.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000205.txt,111,29,210,157,250,250,0.2064,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000200.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000200.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000200.txt,159,83,189,125,250,250,0.021328,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000049.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000049.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000049.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000133.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000133.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000133.txt,5,6,170,166,250,250,0.427616,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000159.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000159.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000159.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000051.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000051.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000051.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000040.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000040.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000040.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000239.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000239.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000239.txt,174,124,249,196,250,250,0.088768,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000202.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000202.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000202.txt,110,45,188,149,250,250,0.13272,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000071.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000071.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000071.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000123.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000123.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000123.txt,57,14,210,163,250,250,0.3696,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000128.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000128.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000128.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000042.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000042.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000042.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000085.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000085.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000085.txt,163,8,249,165,250,250,0.219936,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000050.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000050.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000050.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000070.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000070.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000070.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000073.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000073.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000073.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000057.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000057.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000057.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000197.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000197.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000197.txt,144,98,155,106,250,250,0.001728,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000194.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000194.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000194.txt,170,98,182,107,250,250,0.00208,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000164.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000164.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000164.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000171.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000171.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000171.txt,116,30,243,156,250,250,0.260096,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000132.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000132.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000132.txt,86,6,249,167,250,250,0.425088,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000104.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000104.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000104.txt,233,100,248,106,250,250,0.001792,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000107.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000107.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000107.txt,125,97,140,104,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000190.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000190.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000190.txt,0,51,15,70,250,250,0.00512,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000231.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000231.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000231.txt,66,0,222,216,250,250,0.545104,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000120.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000120.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000120.txt,80,56,170,144,250,250,0.129584,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000084.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000084.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000084.txt,167,3,249,167,250,250,0.21912,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000203.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000203.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000203.txt,112,31,207,155,250,250,0.192,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000236.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000236.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000236.txt,163,0,249,201,250,250,0.281184,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000074.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000074.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000074.txt,136,102,151,109,250,250,0.002048,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000232.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000232.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000232.txt,66,0,232,216,250,250,0.579824,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000059.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000059.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000059.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000206.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000206.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000206.txt,111,29,210,157,250,250,0.2064,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000063.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000063.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000063.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000062.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000062.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000062.txt,123,91,170,149,250,250,0.045312,fallback_median
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000241.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000241.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000241.txt,174,124,249,192,250,250,0.083904,detected
train,right-arrow,1,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/right-arrow/frame_000114.jpg,/kaggle/temp/yolo_signals_det/images/train/right-arrow_frame_000114.jpg,/kaggle/temp/yolo_signals_det/labels/train/right-arrow_frame_000114.txt,170,100,176,115,250,250,0.001792,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000057.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000057.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000057.txt,0,0,124,167,250,250,0.336,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000022.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000022.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000022.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000043.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000043.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000043.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000103.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000103.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000103.txt,0,105,205,199,250,250,0.31312,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000140.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000140.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000140.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000121.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000121.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000121.txt,168,43,249,154,250,250,0.146944,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000042.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000042.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000042.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000130.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000130.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000130.txt,53,43,139,151,250,250,0.151728,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000152.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000152.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000152.txt,111,86,126,99,250,250,0.003584,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000227.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000227.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000227.txt,134,53,244,148,250,250,0.170496,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000113.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000113.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000113.txt,0,66,226,232,250,250,0.606544,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000112.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000112.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000112.txt,0,99,214,217,250,250,0.40936,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000015.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000015.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000015.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000127.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000127.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000127.txt,53,43,139,151,250,250,0.151728,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000079.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000079.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000079.txt,4,2,140,167,250,250,0.363872,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000160.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000160.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000160.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000149.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000149.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000149.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000017.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000017.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000017.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000214.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000214.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000214.txt,62,84,75,93,250,250,0.00224,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000076.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000076.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000076.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000108.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000108.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000108.txt,0,100,210,208,250,250,0.367984,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000211.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000211.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000211.txt,129,120,198,178,250,250,0.06608,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000158.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000158.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000158.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000068.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000068.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000068.txt,149,90,173,104,250,250,0.006,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000146.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000146.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000146.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000195.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000195.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000195.txt,0,118,113,232,250,250,0.20976,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000095.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000095.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000095.txt,0,113,149,181,250,250,0.1656,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000154.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000154.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000154.txt,107,77,137,109,250,250,0.016368,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000092.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000092.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000092.txt,0,105,249,192,250,250,0.352,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000196.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000196.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000196.txt,0,118,110,233,250,250,0.206016,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000157.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000157.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000157.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000058.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000058.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000058.txt,0,0,124,167,250,250,0.336,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000019.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000019.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000019.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000074.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000074.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000074.txt,50,87,166,178,250,250,0.172224,fallback_median
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000233.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000233.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000233.txt,134,53,244,149,250,250,0.172272,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000179.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000179.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000179.txt,0,111,157,193,250,250,0.209824,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000206.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000206.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000206.txt,0,118,109,231,250,250,0.20064,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000189.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000189.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000189.txt,0,110,165,194,250,250,0.22576,detected
val,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000070.jpg,/kaggle/temp/yolo_signals_det/images/val/stop-signal_frame_000070.jpg,/kaggle/temp/yolo_signals_det/labels/val/stop-signal_frame_000070.txt,114,90,136,104,250,250,0.00552,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000184.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000184.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000184.txt,0,111,153,193,250,250,0.204512,detected
train,stop-signal,2,/kaggle/input/datasets/jeffreyamc/yolo-signals-input/stop-signal/frame_000045.jpg,/kaggle/temp/yolo_signals_det/images/train/stop-signal_frame_000045.jpg,/kaggle/temp/yolo_signals_det/labels/train/stop-signal_frame_000045.txt,128,29,249,158,250,250,0.25376,detected
